Age,Sex,Social_Media_Hours,Exercise_Hours,Sleep_Hours,Screen_Time_Hours,Survey_Stress_Score,Wearable_Stress_Score,Support_System,Academic_Performance
16,F,6.6,1.803230397,4.700873901,5.879663334,4,0.182822107,Low,Good
16,M,8.8,1.668346624,6.242401101,11.13916579,4,0.398174752,Moderate,Poor
15,M,4.9,1.213966254,4.833049855,5.426353916,5,0.929159292,Moderate,Good
14,F,5.4,1.287143982,9.287276395,8.679015127,4,0.146127143,Low,Good
18,F,9.2,0.68030866,8.497726933,11.66649997,3,0.209356374,Low,Good
17,M,9.0,1.367647765,8.545220721,5.90278864,2,0.400660042,High,Good
17,F,4.5,2.859764567,7.913539107,8.798849651,4,0.939874133,Moderate,Poor
16,M,2.7,2.551358753,7.042261222,4.959238111,1,0.113818142,Moderate,Poor
14,M,3.9,0.435698607,4.899826357,4.663123156,3,0.672942367,Low,Average
15,F,3.9,0.089342362,5.97816932,7.741566664,1,0.132122524,Moderate,Poor
14,M,2.9,2.800572938,4.821494755,11.79264598,5,0.524501036,Moderate,Average
13,M,2.7,1.58024925,8.349478857,6.531338487,5,0.536563513,Moderate,Good
14,M,8.6,1.613513469,4.961372656,11.3763697,2,0.042626107,High,Average
13,F,0.7,2.342153987,8.212681301,11.1436352,3,0.954117791,Moderate,Average
13,F,6.8,0.944066922,8.153532338,4.537626123,2,0.80662263,Low,Poor
15,F,1.7,1.445722707,6.755826874,6.018194071,1,0.302854202,Moderate,Average
18,F,3.4,2.905988739,4.811371925,8.433024785,2,0.130624292,Moderate,Good
16,M,0.6,2.016446061,5.888804957,7.180458844,1,0.345626713,High,Poor
14,F,2.7,0.461235096,5.920558654,2.959585299,2,0.894276546,Moderate,Poor
13,F,7.7,0.399680244,8.202310799,11.9369803,5,0.132683597,High,Poor
14,F,8.9,0.612794275,4.682458116,9.526540012,3,0.349317098,High,Excellent
18,F,2.2,2.300135023,8.974411877,6.376940382,2,0.494304425,High,Good
16,M,4.6,0.886131012,8.566043741,8.181685497,1,0.032884317,Moderate,Average
18,M,4.7,0.06416654,5.117841509,2.875728173,3,0.268033713,Low,Excellent
16,M,8.7,2.832523091,8.314986291,6.953016537,5,0.595633894,Low,Poor
17,F,7.6,0.509140249,8.011079089,11.30832416,5,0.323964581,Moderate,Excellent
16,F,5.1,0.028674558,8.488724801,10.96600958,4,0.87052544,High,Excellent
15,M,6.7,0.711394807,5.133571333,5.373808455,3,0.936765419,Low,Average
18,F,8.5,0.705086361,4.945541933,7.313678638,2,0.441542865,Moderate,Good
13,F,0.1,1.266015753,5.418903916,8.973835241,5,0.532020475,Low,Excellent
17,M,4.0,2.761169495,6.195230219,5.400092669,2,0.630808268,Moderate,Good
15,M,9.1,2.637554753,8.761989886,2.648792181,2,0.664534966,High,Good
14,F,7.4,1.370683665,8.427543625,7.054416567,1,0.063257944,Low,Poor
18,F,5.4,1.232699715,9.552709554,8.016357358,2,0.05367943,Moderate,Poor
13,F,5.3,1.665027259,4.351777355,2.058416001,4,0.865587674,Moderate,Average
16,M,3.5,0.730362036,4.069337686,2.955753735,3,0.219872047,Low,Average
13,M,5.2,0.156554976,8.194832978,4.072906436,3,0.584105503,Moderate,Excellent
14,M,6.6,2.817672409,5.675724975,5.48052287,1,0.624671815,Low,Poor
17,M,4.2,0.560096955,6.004473373,7.410512228,4,0.164464277,Moderate,Good
17,F,7.1,0.595202188,7.280812155,4.938429188,4,0.761596627,Low,Good
18,M,8.6,1.417380987,4.614478739,4.761838144,3,0.865945618,High,Excellent
17,M,1.5,1.474840035,7.856166499,10.69349344,4,0.285377681,Low,Poor
18,F,4.5,0.055302629,5.950884677,3.450506408,5,0.877840181,Moderate,Average
18,F,4.1,0.443864216,7.796290746,6.954601332,2,0.081037169,High,Excellent
18,F,6.9,1.134464456,9.004041478,11.52824717,2,0.800463926,High,Good
16,M,2.5,2.051192081,5.026668,8.250132491,3,0.640111161,Low,Poor
15,F,6.4,0.68525537,9.585238557,9.172054799,3,0.583110789,Low,Average
18,F,8.8,1.269043339,7.184128846,6.312369914,4,0.230132745,Low,Average
18,M,4.2,1.672035194,9.537566591,2.199321671,1,0.361841803,High,Good
15,M,9.1,2.665777484,5.246380493,8.461303684,3,0.910304384,High,Good
13,F,9.9,0.978211507,7.627375988,8.319242814,3,0.465741086,Low,Good
18,M,1.1,0.400674798,6.423322704,3.104276365,3,0.594380084,Moderate,Good
16,F,2.3,1.467816678,8.645333147,6.621597136,4,0.935851533,High,Average
17,F,9.5,2.240164805,7.635453659,11.15328945,5,0.46648844,Low,Poor
17,M,9.6,0.329579271,6.967092742,4.05084832,3,0.388269238,Moderate,Average
14,F,1.0,1.274050475,9.477912439,6.610987546,5,0.893202111,Low,Good
14,M,0.1,0.053355424,6.262702385,6.611031852,4,0.910887955,High,Poor
17,M,1.6,0.100677545,5.319881229,10.10761468,1,0.354638259,High,Average
17,M,10.0,1.44886009,7.648607121,10.2457587,2,0.591989683,Low,Poor
16,F,1.8,0.894591894,7.744170623,9.592694197,2,0.963727773,Moderate,Average
15,M,5.0,2.535321897,6.634567729,5.654541592,2,0.055470695,High,Poor
14,M,8.5,1.806462918,6.919660262,2.72036925,2,0.03980242,Low,Average
15,F,0.2,1.361798885,9.757320486,5.494829772,4,0.516580509,Low,Average
16,F,6.0,1.223806113,8.396114148,8.797912013,2,0.291240144,Moderate,Excellent
17,F,2.8,1.491736441,4.663610509,9.027465745,4,0.581849885,Moderate,Good
18,F,8.6,0.121316494,5.272780425,11.65000209,1,0.724295353,High,Excellent
15,M,2.8,2.678380069,9.853459807,6.536412314,3,0.069074338,Moderate,Average
17,M,6.9,2.994909467,8.358793323,8.324355829,3,0.882367476,Moderate,Good
17,M,6.7,0.544461375,9.490270757,7.391908707,3,0.276887001,High,Average
13,F,2.2,0.361148894,5.823168784,3.506185601,4,0.381347482,Low,Excellent
15,F,0.3,0.43073239,8.451201161,6.612024721,4,0.337036752,High,Poor
18,M,4.1,1.983081175,8.284016251,7.448351547,4,0.839834858,High,Poor
15,F,2.9,1.984322515,5.768139913,11.50749606,1,0.1706522,Moderate,Good
17,F,8.1,2.543772487,7.304897953,5.665390544,5,0.028673218,Moderate,Excellent
18,M,8.0,2.255479165,7.764490668,11.80099103,4,0.971801612,Low,Excellent
16,M,4.6,1.34906902,6.886790865,7.42300074,4,0.980632475,Moderate,Average
13,F,6.1,1.838566085,8.96307224,4.424692433,3,0.25769283,Low,Good
17,F,6.0,2.064854011,8.997214251,3.91664387,2,0.009352635,Low,Poor
14,F,8.3,1.538209411,9.10360329,3.416949173,2,0.645917102,Low,Excellent
14,M,4.3,1.426952953,8.820541415,6.529328706,1,0.648463283,High,Average
13,M,2.8,1.935292337,6.928500863,2.219264298,2,0.940356714,Moderate,Good
16,M,2.7,1.672423647,6.288629789,6.450452833,5,0.298470511,Moderate,Excellent
17,M,5.4,1.931826916,8.988257702,11.88404692,3,0.189504178,Low,Excellent
15,M,4.5,1.838564322,6.941208751,8.701067957,1,0.616382347,Moderate,Poor
13,F,4.4,2.157589682,5.478228392,9.597861212,2,0.563671066,Low,Excellent
16,F,0.9,1.928410526,7.044061194,3.190053907,2,0.717736794,Moderate,Poor
15,F,7.2,1.559227459,4.851098932,6.731008615,3,0.885127403,High,Excellent
14,M,2.1,2.045390434,8.149776944,4.86223101,1,0.559745187,Moderate,Average
14,M,2.0,1.348445896,6.01552769,10.94097528,3,0.15007526,Low,Average
15,M,4.1,0.725013678,5.563952791,3.81292472,1,0.598128943,High,Average
13,F,2.3,0.00425466,9.739052477,6.587333271,2,0.374101567,Moderate,Good
14,M,5.8,1.679892441,8.661285975,7.880477183,3,0.452735029,High,Good
17,M,3.7,1.77196568,8.722417016,7.140410916,3,0.959484391,Low,Average
18,F,4.5,2.916146894,7.742331816,10.30243528,5,0.554947054,Low,Average
15,M,5.4,1.084435002,9.035036863,4.314531713,3,0.149647159,Moderate,Average
15,F,2.0,1.182399728,8.554974887,5.773911104,1,0.443158607,Low,Poor
14,M,1.6,0.605398744,7.592642225,9.920842966,5,0.228430503,Moderate,Average
13,M,8.8,0.211602886,9.766746411,7.280714117,3,0.135482494,Low,Good
17,F,4.3,2.318413479,5.149569698,6.021173856,3,0.712234112,Low,Poor
13,F,4.1,0.749043193,9.660278314,2.294425147,5,0.628569069,Low,Average
16,F,0.4,1.826714583,6.408628972,9.53385424,2,0.497788867,Moderate,Good
16,F,5.0,2.063319107,7.1703939,11.72182078,3,0.423238296,Moderate,Poor
18,F,5.5,1.413710062,4.736435917,8.202870095,4,0.322217731,Moderate,Poor
14,F,5.6,2.629056339,7.240644634,10.56541221,2,0.088008712,Moderate,Good
14,M,7.1,1.331384523,7.667240511,7.168757432,3,0.299269648,Low,Good
14,M,1.8,0.854725869,9.986209251,4.316809654,2,0.838394623,High,Poor
18,F,2.5,2.688046569,9.851154466,2.144421042,1,0.783675395,Moderate,Good
16,M,8.1,2.584692853,9.798383751,8.533982676,2,0.972317724,Low,Poor
13,F,9.5,0.492119841,6.090328361,6.931088482,5,0.656067112,Low,Poor
18,M,1.4,0.077883055,9.947598992,9.820981471,3,0.553639758,Moderate,Poor
18,F,5.0,0.269956669,6.73286891,8.946824174,2,0.296044483,Moderate,Poor
13,M,2.1,0.859642196,9.111017553,11.87952368,4,0.076860243,Low,Average
14,M,0.6,2.916779405,5.297919814,7.103125834,1,0.618018338,Moderate,Good
17,M,3.3,1.675548459,7.034999078,6.271747897,1,0.488162192,Moderate,Average
13,M,1.4,1.119785196,9.796072577,4.867396894,2,0.759074513,High,Average
16,M,7.1,2.666148284,9.682188382,6.768612918,5,0.411857928,High,Average
15,F,5.3,1.359408994,8.102409267,10.72871478,1,0.985551358,Moderate,Average
15,F,1.4,0.945715885,8.786885935,2.424397258,2,0.397612055,High,Poor
18,F,0.1,2.823658586,5.05856018,11.77900047,2,0.333071635,High,Poor
15,M,8.1,2.548552999,8.329951297,11.93307194,1,0.870986377,Moderate,Poor
17,F,1.8,2.531005126,7.70830485,7.978213786,2,0.395506423,Low,Excellent
14,M,6.1,1.536854229,4.549310415,5.315442037,2,0.870897319,Low,Poor
16,M,3.4,2.368315196,4.67895404,4.230489683,4,0.027354286,Low,Average
17,M,5.9,0.538060078,4.650661707,4.764903957,2,0.692593311,Low,Excellent
16,F,3.2,1.719668873,8.346141609,2.501054265,2,0.071852873,High,Excellent
16,M,0.9,2.951537769,4.850291249,6.751109585,5,0.148232463,High,Excellent
14,F,2.2,0.872875292,6.806393627,2.573242709,1,0.70007502,Moderate,Poor
18,F,1.9,2.383056988,6.141890835,9.184742148,5,0.289723341,Moderate,Average
15,M,4.3,1.471435222,7.303024845,5.719294555,3,0.210433401,Low,Poor
14,M,6.6,0.11941705,8.238858923,3.993647317,5,0.801526138,Low,Good
17,F,2.6,2.289058193,8.108335223,7.448535578,3,0.946246864,Moderate,Excellent
18,F,0.1,0.505707433,7.093119495,11.73759307,3,0.232380649,Moderate,Good
17,F,5.2,1.894420701,6.786009242,8.95131049,5,0.317195956,Low,Excellent
18,F,6.1,0.256992582,6.386893571,6.917468501,4,0.714073306,High,Excellent
17,F,9.6,2.840602192,9.17145969,9.769142993,5,0.815292871,High,Good
14,F,5.9,0.875171662,5.985110829,9.374764719,1,0.9991623,High,Good
18,M,4.7,0.679394075,5.556194927,10.91735461,5,0.273370723,High,Poor
18,F,5.7,0.387409212,8.459892962,4.046689476,4,0.556618589,High,Good
16,F,9.3,2.83800658,6.15858077,10.58877576,5,0.134018941,Moderate,Good
16,F,8.3,2.135711227,9.081991599,5.01026087,4,0.330840105,Moderate,Average
13,F,3.2,2.224982666,5.967332312,11.40998928,1,0.044968571,Low,Good
17,M,2.4,1.498213684,8.211668947,4.810651489,2,0.210838543,Moderate,Poor
16,M,2.6,1.424183356,4.270654038,11.26848543,4,0.506544977,Moderate,Excellent
13,F,5.0,0.330063729,6.313377281,11.63790714,4,0.163759123,Moderate,Excellent
16,F,7.4,1.679523287,6.05938105,3.454913575,4,0.88938331,Moderate,Average
17,F,5.0,0.740749485,8.900072436,11.74499883,1,0.710309011,Low,Poor
18,M,0.7,2.931435998,9.802332419,2.857229684,3,0.027736003,Moderate,Excellent
15,M,7.2,2.38974282,6.76528766,4.185677866,4,0.876701556,Moderate,Average
17,M,8.1,1.238976181,8.949017663,6.441687809,1,0.977320994,Low,Excellent
14,M,2.9,0.454023776,8.198168206,11.93597366,2,0.50186157,Moderate,Poor
16,M,6.6,2.355995073,9.804315926,6.885630512,4,0.314610678,Low,Good
16,M,4.3,0.366161301,8.866651086,7.504094432,3,0.263464449,High,Average
18,F,8.9,0.56800126,4.464868396,8.944249495,1,0.087419494,High,Good
14,M,8.5,0.634561553,8.279690334,11.68293558,2,0.491609378,Moderate,Poor
18,M,5.3,1.670671915,7.212998293,9.833514001,3,0.050140022,Moderate,Poor
14,F,6.9,2.361169962,4.098616348,4.241540044,2,0.503837191,Moderate,Excellent
15,M,8.8,0.942944636,5.507877752,5.029909307,3,0.252548441,Moderate,Excellent
16,F,5.0,0.254009443,9.53053147,2.976282396,5,0.476431956,High,Average
16,M,3.1,1.393615391,9.556368237,8.444523642,5,0.418384126,High,Excellent
15,F,7.5,2.244330723,8.793102761,3.807403065,5,0.305114252,Moderate,Excellent
13,F,2.2,0.664991529,9.89067762,4.574048885,2,0.44863824,Low,Poor
18,F,3.9,0.659773644,8.839271348,10.88113655,5,0.474033889,Low,Poor
15,F,8.7,2.841681082,4.061225124,5.267556753,1,0.833691762,High,Average
18,F,7.2,2.862461181,5.727006042,7.666467184,1,0.665783343,Low,Good
17,M,4.0,2.971397196,4.183745093,5.975660088,5,0.433156598,Moderate,Average
16,M,2.1,2.422978805,4.564647812,2.740312874,3,0.905241938,Moderate,Poor
18,F,3.6,0.564552508,5.313044902,5.628638299,3,0.755740777,Moderate,Poor
14,F,2.8,0.635944562,7.021351278,6.08068203,2,0.075716897,Moderate,Average
18,F,1.8,1.020675725,9.085192021,10.95701102,3,0.153745829,Moderate,Average
17,M,7.4,0.954397594,9.171800537,5.244506536,4,0.081667884,Low,Good
16,F,2.5,2.869583247,7.697211151,5.792411198,3,0.31886336,Low,Poor
15,F,4.5,2.367221949,9.569055634,9.828967687,1,0.435646621,High,Excellent
17,F,3.9,2.172026376,7.00037396,9.589566512,3,0.504245923,High,Poor
16,F,9.8,0.557889672,9.334216265,9.982852766,2,0.851412199,Low,Excellent
18,M,3.9,2.728576678,6.724391538,11.5377074,3,0.017956286,Low,Excellent
13,F,0.8,2.483611139,5.663350045,9.955574984,2,0.428288406,High,Excellent
13,F,0.9,0.490925524,9.498477509,6.076082032,4,0.410998374,Moderate,Good
14,M,5.9,2.613510996,6.327610454,10.21508517,5,0.947475937,High,Average
16,F,6.0,0.816742609,7.020424653,7.086746321,4,0.241036918,High,Excellent
13,F,4.2,0.242609237,5.973163795,4.777140325,1,0.122405812,Low,Average
15,M,4.3,1.97046692,7.977025602,5.029170681,4,0.142260212,High,Excellent
16,M,0.5,1.961413978,9.97018735,4.238423886,4,0.520142724,High,Good
15,M,5.2,0.284796029,4.153081293,3.449929578,1,0.390903804,Low,Excellent
15,F,5.0,0.956555427,9.399088036,3.844904119,1,0.754142028,Moderate,Average
13,F,1.5,2.978443387,4.023556342,2.6317805,5,0.323182372,Moderate,Good
16,M,1.0,2.035280001,6.185367287,10.88450865,5,0.127961752,Moderate,Average
18,M,1.2,2.1902255,5.011640838,11.3100781,3,0.38687579,Low,Average
17,M,1.0,0.638751857,8.544050684,7.867703925,2,0.883035617,High,Average
13,F,6.1,0.236346213,4.303665045,10.40489557,1,0.405526553,Moderate,Excellent
13,F,2.0,0.830705069,7.320909722,3.835711027,4,0.833627722,High,Good
18,M,2.5,0.746695156,5.769556803,11.01673825,4,0.371530086,Low,Good
16,F,1.7,0.703632302,4.802021493,7.063615596,5,0.281385624,Moderate,Good
16,M,9.6,0.578262966,8.630909273,2.671649926,2,0.77486273,Moderate,Poor
15,F,8.5,1.724267072,5.304501006,3.413127445,1,0.209234528,High,Poor
18,F,2.3,0.984310428,5.342051272,5.089764608,5,0.231830706,Moderate,Good
18,F,3.3,2.461035045,5.650460711,2.435575804,2,0.049812838,Low,Excellent
16,F,2.1,0.551842254,7.520600583,5.09293378,1,0.187845711,High,Poor
15,M,4.9,1.393881213,7.95799559,2.599304331,4,0.378815394,High,Excellent
13,F,0.2,0.040973509,4.105615142,4.360276052,4,0.399572699,Moderate,Excellent
14,F,6.7,1.445046967,5.451217817,4.656697559,5,0.420628087,Moderate,Poor
17,M,5.2,0.167514663,6.585825055,11.94368976,2,0.479692946,Moderate,Average
13,F,9.0,2.933170536,5.991861713,4.355466738,4,0.571910616,Moderate,Average
16,M,1.6,2.371776386,9.305023951,4.391864489,2,0.189429025,High,Average
17,M,8.0,1.47033443,8.726252385,8.867889684,5,0.613944183,High,Poor
14,F,7.9,0.259762075,7.755341293,10.59357479,3,0.336554587,Moderate,Excellent
14,F,1.3,1.777336322,6.028254496,5.870554126,2,0.734010735,High,Poor
15,M,4.0,2.276291252,8.204034069,10.7561802,2,0.55720445,Low,Good
17,M,1.7,0.572151759,9.061828077,5.401420207,5,0.554268627,High,Excellent
15,M,2.5,1.704625022,7.568982264,3.970158796,3,0.685486989,Low,Poor
13,F,2.6,2.442632695,8.706768801,5.296388243,4,0.333018991,Low,Excellent
18,M,5.6,2.304743333,8.494629768,8.093563739,1,0.429232941,Low,Poor
18,M,4.1,2.408976054,7.430423867,5.671431593,5,0.582897868,Moderate,Good
18,M,9.5,2.637970275,5.873099301,8.72893804,1,0.421555621,High,Good
17,F,1.3,2.813046306,8.474692948,4.369358794,3,0.444257474,Low,Good
18,M,9.7,1.216563466,5.240778198,9.00992894,3,0.272487073,Moderate,Average
13,F,2.3,1.706307308,8.676930079,5.474383632,2,0.287385026,High,Good
15,F,7.7,2.371978578,8.827280153,6.558683716,1,0.698957407,High,Average
17,M,3.4,2.091419442,8.932869277,7.577451404,1,0.004281142,Moderate,Excellent
15,F,1.4,2.986560685,6.837495826,8.862250032,3,0.095290422,High,Excellent
17,M,8.6,0.041032953,5.154884607,4.387136918,1,0.94880989,Moderate,Excellent
15,F,3.1,1.065399646,4.5983416,10.35945537,4,0.187018082,Moderate,Poor
14,F,6.6,0.843083779,8.460167503,9.218427498,3,0.418120892,Moderate,Poor
15,M,5.7,0.78694755,9.317568307,4.34097919,2,0.849685136,High,Average
18,M,4.7,0.667589347,7.905030153,11.74974563,2,0.000102373,Moderate,Average
14,M,5.0,2.127371522,4.864960362,8.64796991,2,0.925179189,Moderate,Average
15,F,7.3,0.25427842,9.609378691,6.524268865,1,0.053488624,High,Poor
17,F,0.9,2.224826502,9.934612087,3.575273256,3,0.17086905,Low,Poor
17,M,6.7,2.080277526,6.60027166,7.332210023,2,0.029103543,Moderate,Excellent
17,M,9.0,0.752412398,7.568951736,3.647758868,3,0.519520046,Moderate,Good
16,F,0.6,0.758501349,8.66337112,6.294916787,1,0.94309431,Low,Good
13,F,1.4,1.886581756,8.41833874,6.087125227,4,0.839036612,High,Poor
17,F,7.2,2.286513316,9.806723152,9.199396443,4,0.639748546,High,Good
14,M,4.4,2.629456839,4.689298546,3.923831812,4,0.185488638,High,Excellent
17,F,4.0,2.556418692,7.484349197,10.21871355,1,0.869597099,Moderate,Good
16,M,1.4,2.894648982,8.151588518,5.26132327,2,0.754775391,Low,Average
18,F,5.1,1.744154686,9.340590545,6.43988627,1,0.266847764,High,Excellent
14,F,1.3,2.725966684,9.244657766,9.723409756,3,0.805089163,Low,Poor
16,M,4.8,2.42553982,9.867998761,8.253923997,4,0.877151338,High,Average
18,M,7.6,2.684002873,7.072470724,5.080253518,3,0.698226012,Moderate,Poor
14,M,2.6,0.034879804,8.984565201,5.862029245,1,0.100384151,High,Poor
15,F,4.8,2.897708976,6.563690249,5.05786814,5,0.984246843,Low,Average
13,F,9.9,1.420590489,6.533883267,7.947701673,5,0.076000989,Low,Excellent
13,F,6.9,2.394548969,5.520090187,5.326245332,1,0.654473988,Low,Poor
16,M,8.4,0.381612358,8.909423722,9.256976948,2,0.110525255,Moderate,Average
18,F,4.1,1.187823287,9.914890635,7.797871586,3,0.905413359,High,Average
13,M,7.7,0.814381989,5.53805037,3.457066117,1,0.349977683,Moderate,Poor
18,M,0.4,0.874976312,4.336789528,5.102686187,1,0.511503022,Moderate,Poor
18,M,1.2,0.36976686,8.893254625,4.214474419,5,0.178761584,Low,Excellent
16,F,2.0,2.417291498,7.721380315,5.903132126,4,0.54656219,Low,Average
16,F,4.0,0.027726944,9.758192803,7.159840862,4,0.938839905,Moderate,Good
16,M,8.5,0.937516371,5.513435314,7.067628573,2,0.901633071,Moderate,Good
13,F,3.5,0.52323163,4.426165948,9.545236766,2,0.06389592,High,Poor
16,M,6.5,1.767116822,6.954653565,3.891718636,2,0.378258506,Low,Poor
13,M,7.1,0.762757208,4.512796138,11.46472829,5,0.267431363,Low,Excellent
16,F,5.9,0.776995364,5.570740007,5.428451069,1,0.481361477,Low,Good
17,M,3.6,1.465014432,4.755867165,5.002488469,2,0.833729162,High,Poor
18,M,5.8,1.958067118,5.344793078,8.851785782,5,0.738851786,High,Poor
16,F,3.4,0.363914114,4.636867917,10.05516629,3,0.343978192,Low,Good
14,M,0.8,0.526534357,9.723435997,5.784717648,1,0.38266583,Low,Poor
18,M,9.9,0.741524234,5.671376281,9.468469749,3,0.654254992,Moderate,Good
18,M,1.3,2.921244642,6.663385516,10.83735956,4,0.194225169,Moderate,Good
16,M,0.7,1.1914575,9.391670846,9.668036652,4,0.10272802,High,Excellent
15,M,8.8,1.796970272,8.063929528,2.341964856,1,0.242588464,Low,Good
16,M,3.0,0.724628438,7.708224883,10.27368911,2,0.124032431,Moderate,Poor
18,M,6.5,1.471378575,8.233379142,9.744809585,1,0.351984243,Moderate,Average
14,F,3.3,0.222357523,8.972933543,8.692902382,2,0.937565784,Low,Average
18,F,3.9,0.104226438,9.266015607,9.600224191,4,0.120299476,Low,Average
14,M,2.6,1.40620058,7.855838024,11.79425396,1,0.818322144,Moderate,Excellent
13,M,3.4,1.195977863,9.340043648,6.311128878,1,0.534648031,Low,Poor
17,F,4.1,0.410640959,7.212385165,2.67223235,2,0.632903077,Low,Excellent
18,F,7.2,2.062804287,5.663745138,6.608899696,4,0.170082368,High,Excellent
16,F,5.1,2.978710473,9.280460253,2.464336554,4,0.151373311,Moderate,Excellent
13,F,9.4,1.186940464,7.248836964,4.942504081,2,0.162743677,Moderate,Poor
17,F,0.4,1.873675908,9.436825525,7.868797918,2,0.667062876,High,Poor
16,M,5.0,2.888927827,4.241006884,5.096228929,2,0.747788267,High,Poor
15,F,5.8,2.494604917,6.385094509,8.853952459,4,0.920244944,Moderate,Average
16,F,9.2,1.39065667,9.68683011,10.21986328,4,0.398192353,Moderate,Good
14,F,0.5,2.212468453,5.497900557,6.204391793,1,0.461969384,Low,Poor
14,M,5.7,0.384405121,9.649217476,11.00137951,4,0.469595016,Low,Poor
15,M,8.5,1.536311566,9.723414767,2.798389314,3,0.269897903,Moderate,Excellent
13,M,2.4,0.837180832,9.292853885,10.40113164,3,0.328232655,Low,Poor
17,M,8.8,0.483491064,7.382008271,10.28573145,2,0.846820236,Low,Good
16,M,0.2,1.278842719,7.881636694,5.219938963,2,0.343722185,Low,Average
14,M,7.3,0.393043663,9.217701991,4.987151871,2,0.869096102,High,Poor
13,F,9.3,2.096955325,8.655382494,5.050949812,1,0.305267711,Moderate,Average
15,M,6.6,1.368720132,7.780563097,10.11393712,3,0.339883163,Moderate,Poor
18,M,4.4,1.593433898,9.893556447,10.31653488,3,0.560280872,Moderate,Average
14,F,0.4,0.439127816,8.114059818,5.297224588,4,0.103126847,Low,Poor
15,M,9.2,0.419314983,9.852891955,7.925903474,3,0.922062267,Low,Excellent
